folioviv,foliohog,clave,gasto,pago_mp,gasto_tri
1906272803,1,TB03,381, ,1143
1906272803,1,TB01,4500, ,13500
1906272806,1,TB03,702, ,2106
1906272806,1,TB02,823, ,2469
1906272806,1,TB13,24000,0,11803.27
1906272806,1,TB01,10000, ,30000
1906272806,1,TB15,25000,25000,12295.08
1906272806,1,TB14,40000,0,19672.13
1906499403,1,TB07,2840, ,8245.16
1906499403,1,TB08,7000,0,6847.82
1906755205,1,TB08,1350,450,1320.65
1907004706,1,TB03,2654, ,7962
1907004706,1,TR15,67800,11300,33344.26
1907004706,1,TB02,2919, ,8757
1907004706,1,TB01,15000, ,45000
1907004706,1,TB12,25100,2400,12344.26
1907004706,1,TB10,800,800,782.6
1907004706,1,TB08,18430,900,18029.34
1907004706,1,TB13,2500,0,1229.5
1907004706,1,TB14,81600,11100,40131.14
1907004706,1,TB15,595800,99300,293016.39
1907004706,1,TB04,39000, ,117000
1907004706,1,TB05,3040, ,9120
1907004706,1,TB06,99, ,297
1907018202,1,TB01,1400, ,4064.51
1907018203,1,TB13,1500,0,745.85
1907018203,1,TB08,14535,14535,14219.02
1907018203,1,TB02,300, ,870.96
1907018203,1,TB01,1500, ,4354.83
1907285504,1,TB13,18000,0,8804.34
1907476306,1,TB13,59500,1900,29103.26
1907476306,1,TB14,51200,2900,25043.47
1907476306,1,TB01,2786, ,8088.38
1907476306,1,TB02,2080, ,6038.7
1907476306,1,TB03,1069, ,3103.54
1907476306,1,TB04,50000, ,145161.29
1907476306,1,TB05,4000, ,11612.9
1907476306,1,TB06,140, ,406.45
1907476306,1,TB08,15800,15800,15456.52
1907476306,1,TB09,640,520,626.08
1907476306,1,TB12,15700,0,7679.34
1907622804,1,TB14,17000,2800,8360.65
1907622804,1,TB13,1800,300,885.24
1907622804,1,TB11,2400,400,1180.32
1907622804,1,TB09,1800,600,1760.86
1907622804,1,TB05,8000, ,24000
1907622804,1,TB01,3000, ,9000
1907622804,1,TB03,3100, ,9300
1907622804,1,TB04,1800, ,5400
1907622804,1,TB08,3650,1300,3570.65
1907622805,1,TB14,25000,4200,12295.08
1907622805,1,TB04,10150, ,30450
1907622805,1,TB03,871, ,2613
1907622805,1,TB02,301, ,903
1907622805,1,TB01,10000, ,30000
1907622805,1,TR01,1000, ,3000
1907622805,1,TB05,11300, ,33900
1907622805,1,TB13,3000,500,1475.4
1907622805,1,TB11,6000,1000,2950.81
1907622805,1,TB10,36670,12225,35872.82
1907622805,1,TB09,525,525,513.58
1907622805,1,TB08,11942,3980,11682.39
1907622805,1,TB07,1300, ,3900
1907622806,1,TB01,10000, ,30000
1907622806,1,TB12,10000,1700,4918.03
1907622806,1,TB02,750, ,2250
1907622806,1,TB03,1160, ,3480
1907622806,1,TB04,1000, ,3000
1907622806,1,TB08,53225,17750,52067.93
1907622806,1,TB14,45000,7500,22131.14
1907622806,1,TB13,20000,3500,9836.06
1907622806,1,TB10,250000,8000,244565.21
1907699004,1,TB14,9048,1508,4425.65
1907699004,1,TB07,600, ,1741.93
1907699005,1,TB09,500,500,489.13
1907699005,1,TB08,3400,3400,3326.08
1907699005,1,TB04,10000, ,29032.25
1907717606,1,TB01,3000, ,9000
1907717606,1,TB11,4000,0,1967.21
1907717606,1,TB12,18000,0,8852.45
1907753404,1,TB08,924,620,903.91
1907753405,1,TB08,2280,1385,2230.43
1907816404,1,TB12,6000,0,2934.78
1907898701,1,TB07,1850, ,5550
1907898701,1,TB04,1350, ,4050
1907898701,1,TB03,2000, ,6000
1907898701,1,TB01,2000, ,6000
1907898701,1,TR11,3000,0,1475.4
1907898701,1,TR10,10000,5000,9782.6
1907898701,1,TR07,3000, ,9000
1907898701,1,TB14,1800,1800,885.24
1907898701,1,TR01,5000, ,15000
1907898703,1,TB04,6700, ,20100
1907898703,1,TB03,845, ,2535
1907898703,1,TB02,983, ,2949
1907898703,1,TB10,7000,0,6847.82
1907898703,1,TB07,2200, ,6600
1907898703,1,TB14,11300,1300,5557.37
1907898705,1,TB07,2750, ,8250
1907915202,1,TB02,318, ,923.22
1907915202,1,TB12,1000,0,497.23
1907915202,1,TB07,270, ,783.87
1907915202,1,TB04,600, ,1741.93
1907915204,1,TB12,380,0,188.95
1907915204,1,TB11,2399,0,1192.87
1907915204,1,TB08,1500,1500,1467.39
1907915204,1,TB01,3000, ,8709.67
1907967601,1,TB08,456,0,446.08
1908144506,1,TB02,257, ,746.12
1908144506,1,TB01,6480, ,18812.9
1908144506,1,TB07,480, ,1393.54
1908144506,1,TB04,6000, ,17419.35
1908144506,1,TB03,1510, ,4383.87
1908229903,1,TB11,3200,640,1565.21
1908229903,1,TB13,1000,500,489.13
1908265403,1,TB03,275, ,798.38
1908265403,1,TB02,244, ,708.38
1908300705,1,TB05,200, ,600
1908319704,1,TB08,750,750,733.69
1908457903,1,TB01,724, ,2101.93
1908457903,1,TB02,775, ,2249.99
1908457903,1,TB03,376, ,1091.61
1908573502,1,TB11,3500,700,1711.95
1908573503,1,TB09,3000,1000,2934.78
1908697902,1,TB02,138, ,400.64
1908697902,1,TB03,347, ,1007.41
1908714001,1,TB01,384, ,1114.83
1908714001,1,TB09,1200,1200,1173.91
1908750702,1,TB11,8000,8000,3934.42
1908750704,1,TB02,1267, ,3801
1908750704,1,TB13,4380,1500,2154.09
1908750704,1,TB03,898, ,2694
1908750704,1,TB11,7500,7500,3688.52
1908750704,1,TB09,1500,1500,1467.39
1908808403,1,TB05,590, ,1712.9
1908808403,1,TB03,130, ,377.41
1908808403,1,TB01,1000, ,2903.22
1908808403,1,TB02,80, ,232.25
1908825203,1,TB13,36000,6000,17900.55
1908866502,1,TB02,198, ,574.83
1908866502,1,TB08,77,77,75.32
1908866502,1,TB11,212,212,103.69
1908866502,1,TB03,207, ,600.96
1908873003,1,TB08,4960,3260,4852.17
1908873005,1,TB14,11000,0,5380.43
1908873005,1,TB13,6000,0,2934.78
1908873006,1,TB14,13000,0,6358.69
1908873006,1,TB08,1180,0,1154.34
1908904603,1,TB10,4800,4800,4695.65
1908954304,1,TB13,1900,1900,929.34
1908954304,1,TB11,6000,6000,2934.78
1908954304,1,TB08,6800,6800,6652.17
1908954304,1,TB14,1900,1900,929.34
1909064903,1,TB07,450, ,1306.45
1909064903,1,TB08,2098,2098,2052.39
1909177506,1,TB11,295,90,144.29
1909177506,1,TB08,690,230,674.99
1909204306,1,TB08,7400,0,7239.13
1909214802,1,TB04,800, ,2400
1909214802,1,TB08,2550,280,2494.56
1909214805,1,TB08,4930,1500,4822.82
1909214806,1,TB12,300,0,147.54
1909214806,1,TB10,350,0,342.39
1909214806,1,TB02,300, ,900
1909214806,1,TB03,823, ,2469
1909214806,1,TB08,540,0,528.26
1909216405,1,TB11,4800,1600,2347.82
1909460806,1,TB09,600,320,586.95
1909472403,1,TB08,600,200,586.95
1909472403,1,TB11,1100,400,538.04
1909472405,1,TR08,200,100,195.65
1909472405,1,TB08,400,200,391.3
1909534801,1,TB08,3500,0,3423.91
1909534801,1,TB04,1000, ,3000
1909534801,1,TB11,960,0,472.13
1909572405,1,TB04,13000, ,37741.93
1909656603,1,TB03,356, ,1068
1909656603,1,TB02,488, ,1464
1909656603,1,TB01,4000, ,12000
1909668402,1,TB08,1240,840,1213.04
1909668402,1,TB14,4000,0,1956.52
1909729501,1,TB11,500,500,244.56
1909836019,1,TB13,3600,0,1760.86
1909836414,1,TB05,5600, ,16258.06
1909836415,1,TB12,1650,550,807.06
1909836811,1,TB08,2250,750,2201.08
1909929603,1,TB08,2800,500,2739.13
1909929603,1,TB12,660,110,324.59
1909929603,1,TB14,9500,3500,4672.13
1909929604,1,TB08,1200,375,1173.91
1909933307,1,TB01,5000, ,14516.12
1909933307,1,TB10,2000,0,1956.52
1909933307,1,TB07,346, ,1004.51
1909933307,1,TB13,1200,400,586.95
1909933307,1,TB14,16000,8000,7826.08
1909933308,1,TB11,11000,0,5380.43
1910116907,1,TB08,1650,0,1614.13
1910116908,1,TB10,600,600,586.95
1910116908,1,TB08,1600,1150,1565.21
1910116908,1,TR08,400,400,391.3
1910116910,1,TB08,2060,0,2015.21
1910250801,1,TB11,1000,1000,491.8
1910297903,1,TB11,1200,0,586.95
1910297903,1,TB08,8330,3280,8148.91
1910297903,1,TB13,2600,2600,1271.73
1910297903,1,TB12,3800,0,1858.69
1910297906,1,TB11,9500,0,4646.73
1910329802,1,TB01,2000, ,6000
1910329802,1,TB14,3000,500,1475.4
1910329802,1,TB11,2685,0,1320.49
1910329802,1,TB02,1025, ,3075
1910329802,1,TB08,2750,1950,2690.21
1910329802,1,TB03,1375, ,4125
1910329806,1,TB03,1030, ,3090
1910329806,1,TB08,2070,1350,2024.99
1910329806,1,TB01,4500, ,13500
1910397402,1,TB03,60, ,174.19
1910623009,1,TB11,5000,400,2445.65
1910623617,1,TB08,400,400,391.3
1910623719,1,TB08,100,100,97.82
1910623722,1,TB08,6400,1800,6260.86
1910623722,1,TB03,460, ,1380
1910623722,1,TB02,316, ,948
1910623722,1,TB01,2000, ,6000
1910623722,1,TB14,18500,3700,9098.36
1910623722,1,TB10,7500,2500,7336.95
1910623722,1,TB15,1680,280,826.22
1910714523,1,TB13,6000,0,2934.78
1910714523,1,TB14,5000,0,2445.65
1910714523,1,TB01,2500, ,7258.06
1910714523,1,TB03,930, ,2699.99
1910714523,1,TB04,3500, ,10161.29
1910714523,1,TB02,500, ,1451.61
1910714523,1,TB05,1600, ,4645.16
1910714523,1,TB08,4000,600,3913.04
1910714523,1,TB10,1049,1049,1026.19
1910714523,1,TB11,9500,0,4646.73
1910714523,1,TB12,4200,0,2054.34
1910879319,1,TB12,1960,0,958.69
1910938306,1,TB02,724, ,2101.93
1910938306,1,TB03,604, ,1753.54
1910938306,1,TB10,2900,0,2836.95
1910954602,1,TB12,1400,1400,688.52
1910970404,1,TB03,2800, ,8129.03
1910970404,1,TB10,1000,1000,978.26
1911059307,1,TB07,4990, ,14487.09
1911403005,1,TB11,3300,800,1614.13
1960003709,1,TB05,2000, ,6000
1960004911,1,TB02,470, ,1364.51
1960004911,1,TB01,1800, ,5225.8
1960004911,1,TB03,1542, ,4476.77
1960050205,1,TB12,750,250,372.92
1960051412,1,TB11,7600,7600,3717.39
1960065910,1,TB13,312,312,152.6
1960086621,1,TB11,4000,2000,1967.21
1960115518,1,TB08,600,600,586.95
1960115518,1,TB12,3420,570,1672.82
1960145303,1,TB08,500,500,489.13
1960145303,1,TB11,10000,0,4891.3
1960155713,1,TB08,1280,250,1252.17
1960185602,1,TB08,3000,1000,2934.78
1960290402,1,TB03,386, ,1120.64
1960290402,1,TB02,457, ,1326.77
1960306012,1,TB03,5940, ,17245.16
1960306012,1,TB04,2673, ,7760.32
1960306012,1,TB05,2376, ,6898.06
1960306012,1,TB08,2970,2970,2905.43
1960306012,1,TB14,5940,5940,2905.43
1960306012,1,TB02,2454, ,7124.51
1960320220,1,TB02,293, ,850.64
1960320220,1,TB03,513, ,1489.35
1960320606,1,TB08,300,0,293.47
1960320607,1,TB13,1400,0,688.52
1960320713,1,TB05,3200, ,9600
1960320713,1,TB02,260, ,780
1960320714,1,TB10,2400,2300,2347.82
1960320715,1,TB02,650, ,1950
1960320715,1,TB03,350, ,1050
1960347723,1,TB11,2900,250,1426.22
1960353011,1,TB11,4500,900,2201.08
1960353423,1,TB05,4000, ,11612.9
1960353619,1,TB08,3500,150,3423.91
1960358806,1,TB08,600,600,586.95
1960359709,1,TB11,2016,504,991.47
1960369609,1,TB08,525,175,513.58
1960373209,1,TB01,621, ,1802.9
1960373209,1,TB08,1700,0,1663.04
1960373209,1,TB03,887, ,2575.16
1960373209,1,TB02,496, ,1439.99
1960373514,1,TB11,1600,800,782.6
1960387021,1,TB08,30,30,29.34
1960387413,1,TB04,32000, ,92903.22
1960387905,1,TB01,2000, ,5806.45
1960387905,1,TB11,950,0,464.67
1960390009,1,TB13,4000,1000,1956.52
1960390009,1,TB11,2450,500,1198.36
1960390010,1,TB11,3800,0,1858.69
1960390424,1,TB08,1030,1030,1007.6
1960390717,1,TB13,6780,1130,3334.42
1960394423,1,TB09,3000,0,2934.78
1960394423,1,TB08,900,400,880.43
1960394423,1,TB11,5000,0,2445.65
1960394424,1,TB09,1500,1500,1467.39
1960394803,1,TB12,1500,300,737.7
1960394803,1,TB03,158, ,474
1960394803,1,TB02,394, ,1182
1960394803,1,TB13,4800,800,2360.65
1960396519,1,TB05,1014, ,2943.87
1960489615,1,TB08,200,200,195.65
2000019902,1,TB07,450, ,1306.45
2000076304,1,TB07,3610, ,10480.64
2000076304,1,TB01,2000, ,5806.45
2000076304,1,TB02,130, ,377.41
2000076304,1,TB04,300, ,870.96
2000076304,1,TB05,2000, ,5806.45
2000076304,1,TB12,1000,1000,489.13
2000076304,1,TB14,15000,0,7336.95
2000076304,1,TB08,558,558,545.86
2000084801,1,TB08,2830,0,2768.47
2000084804,1,TB08,6240,2180,6104.34
2000084804,1,TB02,140, ,420
2000084804,1,TB07,310, ,930
2000084804,1,TB03,180, ,540
2000084806,1,TB08,1830,0,1790.21
2000084806,1,TB03,180, ,540
2000084806,1,TB01,1500, ,4500
2000162704,1,TB02,1584, ,4752
2000162704,1,TB03,2942, ,8826
2000162706,1,TB10,1275,1275,1247.28
2000321604,1,TB08,2250,0,2201.08
2000325005,1,TB12,1100,0,538.04
2000325005,1,TR12,266,266,130.1
2000325005,1,TB14,250,0,122.28
2000325005,1,TB02,214, ,621.29
2000325005,1,TB01,3000, ,8709.67
2000325005,1,TB03,261, ,757.74
2000325005,1,TB05,2010, ,5835.48
2000325005,1,TB08,7866,3395,7694.99
2000325005,1,TB10,399,399,390.32
2000325005,1,TB11,4887,702,2390.38
2000325006,1,TB08,800,800,782.6
2000391303,1,TB04,800, ,2322.58
2000763006,1,TR08,1000,0,978.26
2000763006,1,TB03,230, ,667.74
2000763006,1,TB13,8200,0,4010.86
2000763006,1,TB09,910,850,890.21
2000763006,1,TB08,1700,1700,1663.04
2000763006,1,TB07,718, ,2084.51
2000763006,1,TB05,1200, ,3483.87
2000763006,1,TB01,10000, ,29032.25
2000763006,1,TB02,451, ,1309.35
2000763006,1,TB14,6000,1000,2934.78
2000772601,1,TB01,300, ,900
2000772601,1,TB03,335, ,1005
2000911905,1,TB03,233, ,676.45
2000911905,1,TB02,173, ,502.25
2001019609,1,TB11,7500,1500,3688.52
2001019610,1,TR08,2000,2000,1956.52
2001400410,1,TB01,6200, ,17999.99
2001631601,1,TB01,800, ,2400
2001689204,1,TB08,2524,350,2469.13
2001689204,1,TR08,350,350,342.39
2001824706,1,TB02,344, ,1032
2001824706,1,TB09,600,0,586.95
2001824706,1,TB11,400,400,196.72
2001824706,1,TB08,8000,1400,7826.08
2001824706,1,TB03,1850, ,5550
2001851213,1,TB03,327, ,949.35
2001851213,1,TB02,390, ,1132.25
2001853306,1,TB08,100,100,97.82
2002071207,1,TB05,89, ,258.38
2002100905,1,TB02,292, ,847.74
2002273808,1,TB08,3000,500,2934.78
2002359401,1,TB04,5750, ,16693.54
2002448309,1,TB08,500,500,489.13
2002448312,1,TB05,200, ,580.64
2003013305,1,TB08,4800,0,4695.65
2003140522,1,TB01,422, ,1225.16
2003488309,1,TB08,2550,1350,2494.56
2060247203,1,TB12,3000,500,1491.71
2060275207,1,TB13,6500,1500,3232.04
2060960416,1,TB01,700, ,2032.25
2060960416,1,TB02,565, ,1640.32
2060960416,1,TB03,369, ,1071.29
2061364324,1,TB10,100,0,97.82
2061364324,1,TB03,362, ,1050.96
2061364324,1,TB02,709, ,2058.38
2061533720,1,TB08,1620,1620,1584.78
2061753712,1,TB03,92, ,276
2061753712,1,TB02,485, ,1455
2061753712,1,TB08,2950,2750,2885.86
2061753712,1,TB07,329, ,987
2061753712,1,TB04,500, ,1500
2062116201,1,TR03,150, ,435.48
2062116203,1,TB01,2000, ,5806.45
2062116203,1,TR09,500,500,489.13
2062116203,1,TB08,700,700,684.78
2062116204,1,TB14,1500,0,745.85
2062116204,1,TB01,2000, ,5806.45
2062116205,1,TB08,280,280,273.91
2062116205,1,TB01,2500, ,7258.06
2062116205,1,TB11,1300,0,646.4
2100135803,1,TB11,5500,5500,2704.91
2100160404,1,TB01,1000, ,2903.22
2100213002,1,TB13,2500,2500,1222.82
2100213002,1,TB12,500,0,244.56
2100213002,1,TB10,878,878,858.91
2100213002,1,TB09,464,0,453.91
2100213002,1,TB06,1000, ,2903.22
2100213002,1,TB01,300, ,870.96
2100357605,1,TB02,325, ,975
2100357605,1,TB08,1735,1100,1697.28
2100357605,1,TB04,5700, ,17100
2100357605,1,TB03,397, ,1191
2100460205,1,TB04,200, ,580.64
2100460205,1,TB01,2000, ,5806.45
2100460205,1,TR04,100, ,290.32
2100460205,1,TB11,2400,900,1193.37
2100460205,1,TB05,1640, ,4761.29
2100895302,1,TB07,1099, ,3190.64
2100895302,1,TB08,1466,1466,1434.13
2100895302,1,TB05,2000, ,5806.45
2100895306,1,TB13,1000,500,489.13
2100895306,1,TB07,1798, ,5219.99
2100895306,1,TB11,17800,2800,8706.52
2100895306,1,TB12,10000,10000,4891.3
2100895306,1,TB08,16630,8490,16268.47
2100895306,1,TB09,1070,1000,1046.73
2100932904,1,TB08,4500,0,4402.17
2100932904,1,TB10,200,200,195.65
2100932904,1,TB03,674, ,1956.77
2100932904,1,TB02,549, ,1593.87
2100932904,1,TB01,2500, ,7258.06
2100932904,1,TB07,3500, ,10161.29
2100932904,1,TB05,2000, ,5806.45
2100932904,1,TB04,900, ,2612.9
2101209401,1,TB01,4500, ,13064.51
2101209401,1,TB08,1150,0,1124.99
2101209401,1,TB12,1200,0,586.95
2101209401,1,TB13,2500,0,1222.82
2101209401,1,TR03,2200, ,6387.09
2101292706,1,TB08,1950,850,1907.6
2101292706,1,TB11,16000,0,7868.85
2101687004,1,TB03,220, ,638.7
2101687004,1,TB08,2600,1300,2543.47
2101687004,1,TB09,580,0,567.39
2101687004,1,TB10,2150,2150,2103.26
2101687004,1,TB11,3000,0,1467.39
2101687005,1,TB04,4200, ,12193.54
2101687005,1,TB07,800, ,2322.58
2102193203,1,TB05,650, ,1887.09
2102193203,1,TR08,730,730,714.13
2102193203,1,TB08,2875,1560,2812.49
2102193203,1,TB02,332, ,963.87
2102193203,1,TB04,850, ,2467.74
2102193203,1,TB01,2100, ,6096.77
2102193203,1,TB03,156, ,452.9
2102193205,1,TB08,1700,0,1663.04
2102484802,1,TB08,8550,4650,8364.13
2102492402,1,TB02,548, ,1590.96
2102492402,1,TR08,998,998,976.3
2102492402,1,TB08,4410,1500,4314.13
2102492404,1,TB14,34000,0,16630.43
2102492404,1,TB08,3000,0,2934.78
2102492404,1,TB01,600, ,1741.93
2102492404,1,TB13,10000,0,4891.3
2102547206,1,TB12,3000,1500,1491.71
2102625605,1,TB07,380, ,1140
2102625605,1,TB13,1100,200,540.98
2102691301,1,TB04,6000, ,17419.35
2102999902,1,TB13,800,0,391.3
2102999902,1,TB08,550,550,538.04
2102999902,1,TB03,600, ,1741.93
2102999904,1,TB04,500, ,1451.61
2102999906,1,TB08,1600,1600,1565.21
2103508301,1,TB08,400,400,391.3
2103508303,1,TB11,800,0,391.3
2103642403,1,TB02,154, ,447.09
2103642403,1,TB08,3700,2100,3619.56
2103642403,1,TB03,1415, ,4108.06
2103642403,1,TB12,2800,2800,1369.56
2103642403,1,TB14,10000,10000,4891.3
2103931803,1,TB08,700,700,684.78
2103951002,1,TB08,2872,800,2809.56
2103951002,1,TB12,9600,0,4695.65
2103951004,1,TB12,3500,400,1711.95
2104183804,1,TB08,80,80,78.26
2104183804,1,TB11,750,750,368.85
2104183805,1,TB01,200, ,600
2104183805,1,TB08,6650,0,6505.43
2104183805,1,TB04,200, ,600
2104239706,1,TB01,500, ,1500
2104239706,1,TB05,4800, ,14400
2104301003,1,TB14,5300,441,2592.39
2104301003,1,TR12,320,320,156.52
2104301003,1,TR10,350,350,342.39
2104301003,1,TB13,730,730,357.06
2104301003,1,TB01,300, ,870.96
2104301004,1,TB11,3000,0,1467.39
2104301004,1,TB03,1700, ,4935.48
2104301004,1,TB05,3000, ,8709.67
2104301004,1,TB14,4000,0,1956.52
2104301004,1,TB12,20000,0,9782.6
2104453208,1,TB01,1000, ,2903.22
2104453208,1,TB03,1750, ,5080.64
2104453208,1,TB08,2145,728,2098.36
2104453208,1,TB11,299,0,148.67
2104453319,1,TB02,478, ,1387.74
2104453319,1,TB14,3588,598,1754.99
2104453319,1,TB08,3092,260,3024.78
2104453319,1,TB03,1346, ,3907.74
2104574306,1,TB13,1050,350,513.58
2104574306,1,TB05,100, ,290.32
2104624902,1,TB02,467, ,1355.8
2104624902,1,TB03,1050, ,3048.38
2104734914,1,TB01,1300, ,3774.19
2104734914,1,TB02,313, ,908.7
2104734914,1,TB03,217, ,629.99
2104734918,1,TR09,3600,0,3521.73
2105304413,1,TB04,6700, ,19451.61
2105304414,1,TB03,584, ,1695.48
2105304414,1,TB08,7770,5730,7601.08
2105304414,1,TB02,240, ,696.77
2105304415,1,TB08,3750,0,3668.47
2105326403,1,TB02,437, ,1268.7
2105326403,1,TB08,4100,3530,4010.86
2105508201,1,TB08,4000,1900,3913.04
2105508201,1,TB07,1200, ,3483.87
2105508204,1,TR08,410,410,401.08
2105508204,1,TR07,728, ,2113.54
2105508204,1,TR05,7020, ,20380.64
2105508204,1,TR03,730, ,2119.35
2105508204,1,TB12,7293,7293,3626.35
2105508204,1,TB08,680,680,665.21
2105508204,1,TR04,3167, ,9194.51
2105512502,1,TB08,4900,4900,4793.47
2105512504,1,TB14,20000,0,9782.6
2105512504,1,TB02,454, ,1318.06
2105512504,1,TB03,4380, ,12716.12
2105512504,1,TB08,7200,7200,7043.47
2105545007,1,TB08,1440,0,1408.69
2105545007,1,TB01,2000, ,5806.45
2105569510,1,TB01,1300, ,3774.19
2105569510,1,TB02,80, ,232.25
2105569510,1,TB08,730,0,714.13
2105569919,1,TB03,373, ,1082.9
2105569919,1,TB02,130, ,377.41
2105672218,1,TB11,2300,2300,1143.64
2105911902,1,TB08,2500,2500,2445.65
2105928604,1,TB03,2061, ,6183
2105928604,1,TB02,1159, ,3477
2105987824,1,TB11,3500,0,1721.31
2105987914,1,TB10,4200,4200,4108.69
2105987914,1,TB04,1500, ,4354.83
2105987915,1,TB08,480,480,469.56
2106048412,1,TB08,6500,4500,6358.69
2106048412,1,TB03,377, ,1094.51
2106048621,1,TB08,570,260,557.6
2106160507,1,TB08,1550,1550,1516.3
2106647912,1,TB08,3100,900,3032.6
2106677304,1,TR13,1800,600,880.43
2106864703,1,TB08,500,250,489.13
2106892309,1,TB13,4325,2125,2115.48
2106892309,1,TB08,6400,3600,6260.86
2106892309,1,TB11,3400,2000,1663.04
2106892311,1,TB08,4518,1650,4419.78
2106901321,1,TB02,388, ,1126.45
2106901321,1,TB03,2679, ,7777.74
