folioviv,foliohog,numren,id_trabajo,tipoact,cose_cria,prep_deriv,otro_pago,fpago_1,fpago_2,fpago_3,fpago_4,fpago_5,fpago_6,fpago_7,fpago_8,nofpago,t_emp,h_emp,m_emp,t_cpago,h_cpago,m_cpago,t_ispago,h_ispago,m_ispago,t_nispago,h_nispago,m_nispago,valrema,valproc,apoyo,apoyo_1,apoyo_2,apoyo_3,apoyo_4,apoyo_5,apoyo_6,apoyo_7,apoyo_8,procampo,mesproc,progan,mesprogan,reg_not,reg_cont,ventas,autocons,otrosnom,gasneg,ventas_tri,auto_tri,otros_tri,gasto_tri,ing_tri,ero_tri
160239522,1,1,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,360000,8000,2, , , , , , , , , , ,1500,1,2,3,100000,0,0,15000,24456.52,0,0,3668.47,20787.06,0
160240302,1,1,1,4,1, ,2, , , , , , , , ,6,1,1,0,1,1,0,0, , ,0, , , ,10000,1, , , , , , ,6000, ,9800,4, , ,2,4,0,0,0,18850,0,0,0,4610.05,0,4607.6
160240302,1,1,1,5,1,2,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,20900, ,2, , , , , , , , , , , , ,2,4,0,7600,0,8500,0,1858.69,0,2078.8,0,220.1
160240304,1,1,2,5,1,2,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,62850,900,2, , , , , , , , , , , , ,2,4,26400,0,0,52500,6456.52,0,0,12839.67,0,6383.15
160240419,1,2,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,10000, ,2, , , , , , , , , , , , ,2,4,1830,732,0,8400,447.55,179.02,0,2054.34,0,1426.3
160240423,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,0,0,0,7000,0,0,0,1711.95,0,1710.97
160240423,1,1,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , , ,500,2, , , , , , , , , , , , ,2,4,10500,0,0,40,2567.93,0,0,9.78,2556.19,0
160240910,1,1,1,4,1, ,2, , , , , , , , ,1,2,2,0,0, , ,0, , ,2,2,0,13200, ,2, , , , , , , , , , , , ,2,4,2000,300,0,43500,489.13,73.36,0,10638.58,0,10075.1
160240910,1,1,1,5,1,1,2, , , , , , , , ,1,2,2,0,0, , ,0, , ,2,2,0, , ,2, , , , , , , , ,10000,9, , ,2,4,43600,21100,0,14400,10663.04,5160.32,0,3521.73,12299.67,0
160253610,1,2,2,5,1,2,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , , ,2329,2, , , , , , , , , , , , ,2,4,0,0,0,5329,0,0,0,1310.4,0,1310.16
160253612,1,1,1,4,1, ,2, , , , , , , , ,6,1,1,0,1,1,0,0, , ,0, , ,3000,6000,2, , , , , , , , ,6000,5, , ,2,3,19950,1050,0,46000,4905.73,258.19,0,11311.47,0,6146.55
207964611,1,2,2,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,27000,39800,2, , , , , , , , , , , , ,2,3,0,2000,0,2500,0,491.8,0,614.75,0,120.98
260021217,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,0,0,0,6800,0,0,0,1690.6,0,1688.61
260021217,1,1,1,5,1,2,2, , , , , , , , ,6,2,2,0,1,1,0,1,1,0,0, , ,16900,9100,2, , , , , , , , , , , , ,2,4,124800,3900,0,95000,31027.62,969.61,0,23618.78,8377.45,0
260021524,1,2,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,41320,24,1, , , , , , , ,700, , , , ,2,4,41800,3000,0,2988,10222.82,733.69,0,730.76,10224.78,0
260032424,1,1,1,5,1,2,2, , , , , , , , ,1,0, , , , , , , , , , , ,9600, ,2, , , , , , , , , , , , ,2,4,0,3200,0,3600,0,782.6,0,880.43,0,96.84
260035001,1,1,1,5,1,2,2, , , , , , , , ,6,1,1,0,1,1,0,0, , ,0, , , , ,2, , , , , , , , , , , , ,2,4,0,0,0,8160,0,0,0,1995.65,0,1995.65
260037503,1,1,2,5,1,2,2, , , , , , , , ,1,0, , , , , , , , , , , ,8000,3900,2, , , , , , , , , , , , ,2,4,0,0,0,8600,0,0,0,2103.26,0,2101.3
260042615,1,1,2,5,1,2,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,2900,115,2, , , , , , , , , , , , ,2,4,2000,0,460,750,491.8,0,113.11,184.42,419.01,0
260046512,1,1,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,2000,4000,2, , , , , , , , , , , , ,2,4,8100,100,0,4500,1980.97,24.45,0,1100.54,903.91,0
260054901,1,1,1,4,1, ,2, , , , , , , , ,6,5,5,0,5,5,0,0, , ,0, , , , ,2, , , , , , , , , , , , ,2,4,142500,0,0,337500,34850.54,0,0,82540.76,0,47690.21
260054904,1,1,1,4,1, ,1, ,2, , ,5, , , , ,4,4,0,4,4,0,0, , ,0, , , ,350000,2, , , , , , , , , , , , ,2,3,750000,0,0,660000,183423.91,0,0,161413.04,22010.86,0
260057308,1,2,2,5,1,1,2, , , , , , , , ,1,1,1,0,0, , ,1,1,0,0, , ,650,475,2, , , , , , , , , , , , ,2,4,0,780,0,699,0,190.76,0,170.95,17.6,0
260063520,1,1,2,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,12000, ,2, , , , , , , , , , , , ,2,4,0,0,0,1400,0,0,0,342.39,0,340.43
260063523,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,27120,540,0,3840,6632.6,132.06,0,939.13,5825.54,0
260064818,1,2,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,10000,80000,2, , , , , , , , , , , , ,2,4,12400,345,0,6440,3049.18,84.83,0,1583.6,1549.18,0
260064818,1,2,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,36000, ,2, , , , , , , , , , , , ,2,4,0,5400,0,6480,0,1327.86,0,1593.44,0,265.57
260066006,1,1,1,4,1, ,2, , , , , , , , ,6,2,2,0,2,2,0,0, , ,0, , ,80000, ,1, , , , , , ,1387000, , , , , ,2,3,600000,0,0,1370934,146739.13,0,0,335282.77,0,188542.17
260067311,1,2,1,5,1,1,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,4500,400,2, , , , , , , , , , , , ,2,4,0,0,0,600,0,0,0,146.73,0,146.73
260123015,1,1,1,4,1, ,2, , , , , , , , ,6,1,0,1,0, , ,1,0,1,0, , ,1940, ,1, , , , , , ,10000, , , , , ,2,4,116900,0,0,112320,28589.67,0,0,27469.56,1118.15,0
260156301,1,2,1,4,1, ,2, , , , , , , , ,6,2,2,0,1,1,0,1,1,0,0, , , ,10000,2, , , , , , , , , , , , ,2,4,183640,1465,0,21480,44911.95,358.28,0,5253.26,40015.76,0
260164604,1,1,1,4,1, ,2, , , , , , , , ,6,5,3,2,5,3,2,0, , ,0, , , ,12000,2, , , , , , , , , , , , ,2,4,12000,1200,0,39700,2950.81,295.08,0,9762.29,0,6515.4
260165305,1,1,1,9,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,225500,8000,0,44361,55149.45,1956.52,0,10849.15,46255.1,0
260206327,1,1,1,4,1, ,1, , , , ,5, , , , ,1,1,0,0, , ,1,1,0,0, , , ,8000,2, , , , , , , , , , , , ,2,4,72000,0,0,13500,17608.69,0,0,3301.63,14307.06,0
260229720,1,1,1,5,1,1,2, , , , , , , , ,6,2,2,0,1,1,0,1,1,0,0, , ,313500,57000,2, , , , , , , , , , , , ,2,3,71250,0,0,44430,17520.49,0,0,10925.4,6595.08,0
260246204,1,1,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,3200, ,2, , , , , , , , , , , , ,2,4,4500,1600,0,17810,1118.78,397.79,0,4427.9,0,2908.83
260246222,1,2,1,5,1,1,2, , , , , , , , ,6,2,1,1,0, , ,2,1,1,0, , ,60000,10000,2, , , , , , , , , , , , ,2,4,33000,3610,0,5400,8204.41,897.51,0,1342.54,7756.9,0
260255319,1,1,1,4,1, ,2, , , , , , , , ,6,1,1,0,1,1,0,0, , ,0, , ,3000,5000,2, , , , , , , , , , , , ,2,4,26000,2700,0,9100,6358.69,660.32,0,2225.54,4792.49,0
260256015,1,1,1,4,1, ,1, ,2, , ,5, ,7, , ,1,1,0,1,1,0,0, , ,0, , , , ,2, , , , , , , , ,5100,9, , ,2,3,2161500,0,0,1390000,528627.71,0,0,339945.65,188680.1,0
260265424,1,1,1,4,1, ,2, , , , , , , , ,6,1,1,0,1,1,0,0, , ,0, , , , ,1,320000, , , , , , , , , , , ,2,4,427000,0,0,392200,104429.34,0,0,95918.47,8510.86,0
260268206,1,6,1,9,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,52500,1260,0,750,13052.48,313.25,0,186.46,13177.79,0
260283516,1,1,1,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , ,50000,2, , , , , , , , , , , , ,2,3,162000,0,0,64200,39619.56,0,0,15701.08,23918.47,0
260283518,1,1,2,5,1,2,2, , , , , , , , ,1,0, , , , , , , , , , , ,15200, ,2, , , , , , , , , , , , ,2,4,1000,0,0,2880,244.56,0,0,704.34,0,457.82
260289324,1,1,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,2000, ,2, , , , , , , , , , , , ,2,4,0,640,0,0,0,156.52,0,0,155.54,0
260289811,1,1,2,4,1, ,2, , , , , , , , ,7,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,0,0,0,11000,0,0,0,2704.91,0,2702.95
260289811,1,1,2,5,1,1,2, , , , , , , , ,3,0, , , , , , , , , , , ,60000,6240,2, , , , , , , , , , , , ,2,4,12600,7800,0,33340,3098.36,1918.03,0,8198.36,0,3180.98
260294003,1,1,1,5,1,2,2, , , , , , , , ,1,0, , , , , , , , , , , ,3000, ,2, , , , , , , , , , , , ,2,4,0,600,0,0,0,146.73,0,0,146.73,0
260295323,1,1,2,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,26300,7000,2, , , , , , , , , , , , ,2,4,31250,10000,2750,18000,7642.66,2445.65,672.55,4402.17,6356.73,0
260295816,1,1,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,9600,500,2, , , , , , , , , , , , ,2,4,9600,9600,0,6600,2360.65,2360.65,0,1622.95,3098.36,0
260301507,1,1,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,150000,31500,2, , , , , , , , , , , , ,2,4,107500,4000,0,58000,26290.76,978.26,0,14184.78,13083.26,0
260308807,1,1,2,5,1,2,2, , , , , , , , ,1,0, , , , , , , , , , , ,21000,5000,2, , , , , , , , , , , , ,2,3,0,2800,0,1180,0,688.52,0,290.16,398.36,0
260308904,1,1,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,99500,6400,2, , , , , , , , , , , , ,2,4,5000,1560,0,28924,1222.82,381.52,0,7073.8,0,5467.49
260312511,1,1,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,6000, ,2, , , , , , , , , , , , ,2,3,16000,0,0,8440,3913.04,0,0,2064.13,1848.91,0
300743910,1,1,2,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,240000,88000,2, , , , , , , , , , ,4000,5,2,4,48000,8000,32000,7200,11739.13,1956.52,7826.08,1760.86,19759.89,0
300764309,1,1,2,5,1,2,2, , , , , , , , ,1,0, , , , , , , , , , , ,83000,20000,2, , , , , , , , , , , , ,2,4,0,0,0,7000,0,0,0,1711.95,0,1710.97
301020718,1,1,2,9,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,3200,2800,200,300,786.88,688.52,49.18,73.77,1448.85,0
301172616,1,2,1,9,1, ,2, , , , , , , , ,6,2,2,0,2,2,0,0, , ,0, , , , ,2, , , , , , , , , , , , ,2,3,70400,2000,500,33350,17311.47,491.8,122.95,8200.81,9722.95,0
360004021,1,1,2,5,1,2,2, , , , , , , , ,7,0, , , , , , , , , , , ,3000,6000,2, , , , , , , , , , , , ,2,4,0,0,0,14630,0,0,0,3577.98,0,3577.49
360005601,1,1,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , , ,30000,2, , , , , , , , , , , , ,2,4,49756,1344,0,10100,12235.08,330.49,0,2483.6,10079.99,0
360005711,1,1,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,5000,49000,2, , , , , , , , , , , , ,2,4,368000,0,0,32200,90491.8,0,0,7918.03,82572.78,0
360007213,1,1,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,2100, ,2, , , , , , , , ,3200,4, , ,2,4,21000,0,0,55000,5220.99,0,0,13674.03,0,8452.04
360016302,1,1,1,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , ,10000,2, , , , , , , , , , , , ,2,4,475000,0,0,140000,116168.47,0,0,34239.13,81927.39,0
360022404,1,1,1,4,1, ,1, ,2, , , , , , , ,2,2,0,2,2,0,0, , ,0, , , ,10000,2, , , , , , , , , , , , ,2,3,448350,150,0,254200,109650.81,36.68,0,62168.47,47517.06,0
360029823,1,2,1,9,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,3,100920,1580,0,1000,24816.39,388.52,0,245.9,24958.03,0
360037701,1,1,1,4,1, ,2, , , , , , , , ,1,2,2,0,1,1,0,1,1,0,0, , , ,1200,2, , , , , , , , , , , , ,2,4,425000,32600,0,206600,104508.19,8016.39,0,50803.27,61719.34,0
360038903,1,1,1,9,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,106000,6000,0,51000,25923.91,1467.39,0,12472.82,14917.49,0
360050202,1,1,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,292000, ,2, , , , , , , , , , , , ,2,4,35000,0,0,4800,8701.65,0,0,1193.37,7506.29,0
360050203,1,1,1,5,1,2,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,12000,10000,2, , , , , , , , , , , , ,2,4,18000,3200,0,2000,4475.13,795.58,0,497.23,4773.48,0
360050204,1,1,1,5,1,2,2, , , , , , , , ,2,0, , , , , , , , , , , ,30000,18000,2, , , , , , , , , , , , ,2,4,18000,0,0,2300,4475.13,0,0,571.82,3902.32,0
360050205,1,1,1,4,1, ,2, , , , , , , , ,2,0, , , , , , , , , , , , ,1500,2, , , , , , , , , , , , ,2,4,655,1100,0,700,162.84,273.48,0,174.03,259.55,0
360050205,1,2,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,1800, ,2, , , , , , , , , , , , ,2,4,900,870,0,230,223.75,216.29,0,57.18,381.87,0
360050221,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,300,150000,2, , , , , , , , , , , , ,2,4,31860,4600,0,0,7920.99,1143.64,0,0,9063.64,0
360050221,1,1,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,37150,8150,2, , , , , , , , , , , , ,2,3,0,3254,0,0,0,809,0,0,808.5,0
360050225,1,1,2,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,9700,1667,2, , , , , , , , , , , , ,2,4,1667,4000,0,4715,414.44,994.47,0,1172.23,235.69,0
360050312,1,1,2,5,1,2,2, , , , , , , , ,1,0, , , , , , , , , , , ,62000,20000,2, , , , , , , , , , , , ,2,4,4000,0,0,8600,978.26,0,0,2103.26,0,1124.02
360050314,1,1,2,5,1,2,2, , , , , , , , ,1,0, , , , , , , , , , , ,32000,3200,2, , , , , , , , , , , , ,2,4,0,0,0,6000,0,0,0,1467.39,0,1467.39
360050315,1,1,2,5,1,2,2, , , , , , , , ,1,1,1,0,0, , ,0, , ,1,1,0,60000,22200,2, , , , , , , , , , , , ,2,4,22200,0,0,9310,5429.34,0,0,2276.9,3151.95,0
360050315,1,2,2,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,600,750,2, , , , , , , , , , , , ,2,4,1200,975,0,5040,293.47,238.45,0,1232.6,0,698.47
360050506,1,3,2,5,1,2,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,4500, ,2, , , , , , , , , , , , ,2,4,0,600,0,0,0,146.73,0,0,146.73,0
360050916,1,2,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,42164,4000,2, , , , , , , , , , , , ,2,4,3000,3176,0,300,733.69,776.73,0,73.36,1435.1,0
360058621,1,1,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,272000,40000,1, , , ,10000, , , , , , , , ,2,4,76800,8000,0,41960,18885.24,1967.21,0,10318.03,10534.42,0
360061213,1,1,1,4,2,1,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,3,0,0,0,42700,0,0,0,10616.02,0,10615.02
360061213,1,1,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,12000,8000,1, , , , , , , , , , ,3400,6,2,4,373640,0,0,11187,92893.92,0,0,2781.29,90111.38,0
360061214,1,1,1,5,1,1,2, , , , , , , , ,6,4,4,0,4,4,0,0, , ,0, , , ,80000,2, , , , , , , , , , ,3480,7,2,4,711750,0,0,79830,176954.41,0,0,19847.23,157107.18,0
360061708,1,2,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,180150,33250,2, , , , , , , , , , , , ,2,4,9500,234,0,72000,2336.06,57.54,0,17704.91,0,15308.85
360077016,1,1,2,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,6000,4000,1, , , ,17000, , , , , , , , ,2,4,9500,0,0,2640,2323.36,0,0,645.65,1675.76,0
360077017,1,2,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,1600, ,2, , , , , , , , , , , , ,2,4,0,2970,0,1599,0,726.35,0,391.05,334.56,0
360077018,1,1,2,5,1,2,2, , , , , , , , ,1,0, , , , , , , , , , , ,576, ,2, , , , , , , , , , , , ,2,4,648,216,0,960,158.47,52.82,0,234.78,0,23.47
360122402,1,1,1,5,1,2,2, , , , , , , , ,6,1,0,1,1,0,1,0, , ,0, , ,1000,2000,2, , , , , , , , , , , , ,2,4,100000,5000,0,35500,24456.52,1222.82,0,8682.06,16995.32,0
360122721,1,1,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,0,0,0,124200,0,0,0,30540.98,0,30540.98
360142407,1,2,2,5,1,1,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,2400, ,2, , , , , , , , , , , , ,2,3,18900,2800,0,5600,4622.28,684.78,0,1369.56,3935.54,0
360149207,1,1,2,5,1,2,2, , , , , , , , ,4,1,1,0,0, , ,1,1,0,0, , ,660000,52000,2, , , , , , , , , , , , ,2,4,82000,2000,0,80000,20386.74,497.23,0,19889.5,993.48,0
360149317,1,1,1,5,1,1,2, , , , , , , , ,5,0, , , , , , , , , , , ,15000,13000,2, , , , , , , , , , , , ,2,4,44500,6500,6000,22400,10883.15,1589.67,1467.39,5478.26,8460.97,0
360149319,1,1,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,5000, ,2, , , , , , , , , , , , ,2,4,5000,400,1000,240,1222.82,97.82,244.56,58.69,1505.54,0
360155227,1,2,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,22500,7500,2, , , , , , , , , , , , ,2,4,0,700,0,5460,0,174.03,0,1357.45,0,1181.43
360155228,1,1,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,40000,6000,2, , , , , , , , , , , , ,2,4,0,900,0,5520,0,223.75,0,1372.37,0,1148.61
360164019,1,1,1,4,1, ,2, , , , , , , , ,6,1,1,0,1,1,0,0, , ,0, , , ,4800,2, , , , , , , , ,3300,12, , ,2,4,180000,0,0,71090,44021.73,0,0,17386.14,26633.15,0
360171215,1,1,1,5,1,2,2, , , , , , , , ,6,1,1,0,1,1,0,0, , ,0, , , , ,2, , , , , , , , , , , , ,2,4,115000,14000,0,120000,28591.16,3480.66,0,29834.25,2237.56,0
360171708,1,1,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,120000, ,2, , , , , , , , , , , , ,2,4,0,0,0,6000,0,0,0,1475.4,0,1475.4
400017301,1,1,2,5,1,1,2, , , , , , , , ,6,2,2,0,2,2,0,0, , ,0, , ,107750, ,1, , , , , , , ,2000, , ,6000,3,2,4,50400,540,0,27000,12326.08,132.06,0,6603.26,5854.89,0
400245702,1,1,1,4,1, ,2, , , , , , , , ,5,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,75000,0,0,196480,18442.62,0,0,48314.75,0,29871.14
400258604,1,1,1,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , , ,6700,1, , , , , , ,5000, , , , , ,2,4,3850,2370,0,17000,946.72,582.78,0,4180.32,0,2649.83
400258604,1,1,1,5,1,2,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,55485,19040,2, , , , , , , , , , , , ,2,4,22328,6743,0,6432,5490.49,1658.11,0,1581.63,5565.24,0
400399304,1,1,2,5,1,1,2, , , , , , , , ,6,2,2,0,1,1,0,1,1,0,0, , ,227500, ,2, , , , , , , , , , , , ,2,3,110984,1800,0,73200,27142.82,440.21,0,17902.17,9678.91,0
400537306,1,1,1,5,1,1,1, , , , , ,6, , , ,1,1,0,0, , ,1,1,0,0, , ,520, ,2, , , , , , , , , , , , ,2,4,0,1020,0,2880,0,249.45,0,704.34,0,454.89
400547802,1,1,1,6,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,10750,50,0,0,2643.44,12.29,0,0,2655.73,0
400547803,1,2,2,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , , ,600,2, , , , , , , , , , , , ,2,4,0,0,0,708,0,0,0,174.09,0,174.09
401014505,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,5000,2, , , , , , , , , , , , ,2,4,39820,1580,0,10300,9738.58,386.41,0,2519.02,7604.02,0
401084521,1,1,1,4,1, ,2, , , , , , , , ,1,1,1,0,1,1,0,0, , ,0, , , ,8800,2, , , , , , , , , , , , ,2,4,24300,6300,0,9850,5942.93,1540.76,0,2408.96,5074.23,0
401084521,1,1,1,5,1,2,2, , , , , , , , ,1,0, , , , , , , , , , , ,24000, ,2, , , , , , , , , , , , ,2,4,12000,0,0,7000,2934.78,0,0,1711.95,1220.86,0
401084523,1,1,2,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,1950,260,2, , , , , , , , , , , , ,2,4,3420,60,0,660,836.41,14.67,0,161.41,689.67,0
401084605,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,1000,2, , , , , , , , , , , , ,2,4,0,0,0,330,0,0,0,81.14,0,79.67
401118306,1,2,2,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , , ,230,2, , , , , , , , , , , , ,2,4,1000,500,0,680,244.56,122.28,0,166.3,199.56,0
401131220,1,1,1,4,1, ,2, , , , , , , , ,6,2,2,0,0, , ,0, , ,2,2,0, ,1000,2, , , , , , , , , , , , ,2,4,0,0,0,2500,0,0,0,621.54,0,620.55
401131221,1,1,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,220, ,2, , , , , , , , , , , , ,2,4,400,310,0,2592,99.44,77.07,0,644.41,0,465.41
401131223,1,1,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,1410,40,2, , , , , , , , , , , , ,2,4,1240,880,0,3600,308.28,218.78,0,895.02,0,366.96
401148401,1,1,1,4,1, ,2, , , , , , , , ,5,2,2,0,2,2,0,0, , ,0, , , , ,2, , , , , , , , , , , , ,2,3,9000,4600,0,17500,2201.08,1124.99,0,4279.89,0,953.8
401148401,1,1,1,5,1,1,2, , , , , , , , ,5,2,2,0,2,2,0,0, , ,0, , ,682500,82500,2, , , , , , , , , , , , ,2,3,260000,17020,0,141000,63586.95,4162.49,0,34483.69,33265.76,0
401148405,1,2,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,3200,84,2, , , , , , , , , , , , ,2,4,432,86,0,7290,105.65,21.03,0,1782.88,0,1655.21
401148406,1,2,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,1490, ,2, , , , , , , , , , , , ,2,4,0,1600,0,3625,0,391.3,0,886.54,0,493.04
401160202,1,1,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,2330,1500,2, , , , , , , , , , , , ,2,4,6900,24490,0,18248,1715.46,6088.67,0,4536.79,3266.85,0
401160204,1,2,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,280, ,2, , , , , , , , , , , , ,2,4,0,540,0,1024,0,134.25,0,254.58,0,119.33
401160206,1,1,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,788,206,2, , , , , , , , , , , , ,2,4,0,3333,0,5080,0,828.64,0,1262.98,0,432.59
401160313,1,1,1,4,1, ,2, , , , , , , , ,6,2,2,0,2,2,0,0, , ,0, , , ,8000,2, , , , , , , , , , , , ,2,4,16400,825,0,14890,4010.86,201.76,0,3641.57,569.34,0
401160318,1,2,2,5,1,2,2, , , , , , , , ,3,4,2,2,2,2,0,2,0,2,0, , , , ,2, , , , , , , , , , , , ,2,4,9450,630,0,7621,2311.14,154.07,0,1863.83,598.69,0
401160919,1,1,1,6,1, ,2, , , , , , , , ,6,1,1,0,1,1,0,0, , ,0, , , , ,2, , , , , , , , , , , , ,2,4,85834,4752,0,27000,20992.01,1162.17,0,6603.26,15548.47,0
401186004,1,1,2,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , ,3000,2, , , , , , , , , , , , ,2,4,10465,345,0,800,2559.37,84.37,0,195.65,2447.6,0
401186006,1,1,2,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , ,5000,2, , , , , , , , , , , , ,2,4,0,0,0,1180,0,0,0,288.58,0,287.6
401186006,1,2,1,5,1,2,2, , , , , , , , ,1,0, , , , , , , , , , , ,1200,750,2, , , , , , , , , , , , ,2,4,0,0,0,2020,0,0,0,494.02,0,493.04
401186607,1,2,2,5,1,1,2, , , , , , , , ,7,0, , , , , , , , , , , ,1040,395,2, , , , , , , , , , , , ,2,4,0,1150,0,990,0,282.78,0,243.44,38.36,0
401220311,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,680,2, , , , , , , , , , , , ,2,4,0,665,0,680,0,162.63,0,166.3,0,2.93
401220311,1,2,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,340,220,2, , , , , , , , , , , , ,2,4,0,6184,0,2112,0,1512.39,0,516.52,994.89,0
401220501,1,2,1,5,1,1,2, , , , , , , , ,7,0, , , , , , , , , , , ,3110,400,2, , , , , , , , , , , , ,2,4,4360,4520,0,1650,1066.3,1105.43,0,403.53,1766.73,0
401220506,1,1,2,7,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , ,5000,2000,2, , , , , , , , , , , , ,2,3,34200,1000,0,1150,8364.13,244.56,0,281.24,8325.97,0
401220506,1,2,2,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,960, ,2, , , , , , , , , , , , ,2,3,9100,2760,0,5056,2225.54,674.99,0,1236.52,1664.02,0
